"GeographyCode","KS107EW0001","KS107EW0002","KS107EW0003","KS107EW0004","KS107EW0005","KS107EW0006","KS107EW0007","KS107EW0008","KS107EW0009","KS107EW0010","KS107EW0011","KS107EW0012","KS107EW0013","KS107EW0014","KS107EW0015","KS107EW0016","KS107EW0017","KS107EW0018","KS107EW0019","KS107EW0020","KS107EW0021","KS107EW0022","KS107EW0023"
"E00167105",14,2,4,8,0,0,0,0,14,2,4,8,14.2857142857143,28.5714285714286,57.1428571428571,0,0,0,0,100,14.2857142857143,28.5714285714286,57.1428571428571
"E00167106",2,0,2,0,0,0,0,0,2,0,2,0,0,100,0,0,0,0,0,100,0,100,0
"E00167107",10,3,1,6,0,0,0,0,10,3,1,6,30,10,60,0,0,0,0,100,30,10,60
"E00167108",20,3,7,10,0,0,0,0,20,3,7,10,15,35,50,0,0,0,0,100,15,35,50
"E00167109",7,2,3,2,0,0,0,0,7,2,3,2,28.5714285714286,42.8571428571429,28.5714285714286,0,0,0,0,100,28.5714285714286,42.8571428571429,28.5714285714286
"E00167110",4,2,0,2,0,0,0,0,4,2,0,2,50,0,50,0,0,0,0,100,50,0,50
"E00167111",5,2,2,1,0,0,0,0,5,2,2,1,40,40,20,0,0,0,0,100,40,40,20
"E00167112",22,4,3,15,1,0,1,0,21,4,2,15,18.1818181818182,13.6363636363636,68.1818181818182,4.54545454545455,0,4.54545454545455,0,95.4545454545455,18.1818181818182,9.09090909090909,68.1818181818182
"E00167113",20,1,2,17,1,0,0,1,19,1,2,16,5,10,85,5,0,0,5,95,5,10,80
"E00167114",14,4,2,8,1,0,0,1,13,4,2,7,28.5714285714286,14.2857142857143,57.1428571428571,7.14285714285714,0,0,7.14285714285714,92.8571428571429,28.5714285714286,14.2857142857143,50
"E00167115",23,5,2,16,3,1,0,2,20,4,2,14,21.7391304347826,8.69565217391304,69.5652173913043,13.0434782608696,4.34782608695652,0,8.69565217391304,86.9565217391304,17.3913043478261,8.69565217391304,60.8695652173913
"E00167116",22,8,1,13,2,2,0,0,20,6,1,13,36.3636363636364,4.54545454545455,59.0909090909091,9.09090909090909,9.09090909090909,0,0,90.9090909090909,27.2727272727273,4.54545454545455,59.0909090909091
"E00167117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167118",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00167119",10,0,1,9,3,0,1,2,7,0,0,7,0,10,90,30,0,10,20,70,0,0,70
"E00167120",10,1,3,6,1,0,0,1,9,1,3,5,10,30,60,10,0,0,10,90,10,30,50
"E00167121",5,0,2,3,1,0,1,0,4,0,1,3,0,40,60,20,0,20,0,80,0,20,60
"E00167122",3,0,0,3,0,0,0,0,3,0,0,3,0,0,100,0,0,0,0,100,0,0,100
"E00167123",21,7,5,9,0,0,0,0,21,7,5,9,33.3333333333333,23.8095238095238,42.8571428571429,0,0,0,0,100,33.3333333333333,23.8095238095238,42.8571428571429
"E00167124",6,2,1,3,0,0,0,0,6,2,1,3,33.3333333333333,16.6666666666667,50,0,0,0,0,100,33.3333333333333,16.6666666666667,50
"E00167125",5,0,2,3,0,0,0,0,5,0,2,3,0,40,60,0,0,0,0,100,0,40,60
"E00167126",6,1,2,3,0,0,0,0,6,1,2,3,16.6666666666667,33.3333333333333,50,0,0,0,0,100,16.6666666666667,33.3333333333333,50
"E00167127",2,0,0,2,0,0,0,0,2,0,0,2,0,0,100,0,0,0,0,100,0,0,100
"E00167128",19,3,3,13,0,0,0,0,19,3,3,13,15.7894736842105,15.7894736842105,68.4210526315789,0,0,0,0,100,15.7894736842105,15.7894736842105,68.4210526315789
"E00167129",29,5,6,18,0,0,0,0,29,5,6,18,17.2413793103448,20.6896551724138,62.0689655172414,0,0,0,0,100,17.2413793103448,20.6896551724138,62.0689655172414
"E00167130",42,8,7,27,1,0,1,0,41,8,6,27,19.047619047619,16.6666666666667,64.2857142857143,2.38095238095238,0,2.38095238095238,0,97.6190476190476,19.047619047619,14.2857142857143,64.2857142857143
"E00167131",2,1,0,1,0,0,0,0,2,1,0,1,50,0,50,0,0,0,0,100,50,0,50
"E00167132",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00167133",2,2,0,0,0,0,0,0,2,2,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00167134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167135",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00167136",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00167137",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00167138",11,2,2,7,0,0,0,0,11,2,2,7,18.1818181818182,18.1818181818182,63.6363636363636,0,0,0,0,100,18.1818181818182,18.1818181818182,63.6363636363636
"E00167139",6,1,1,4,0,0,0,0,6,1,1,4,16.6666666666667,16.6666666666667,66.6666666666667,0,0,0,0,100,16.6666666666667,16.6666666666667,66.6666666666667
"E00167140",14,7,0,7,0,0,0,0,14,7,0,7,50,0,50,0,0,0,0,100,50,0,50
"E00167141",2,0,0,2,1,0,0,1,1,0,0,1,0,0,100,50,0,0,50,50,0,0,50
"E00167142",4,1,1,2,0,0,0,0,4,1,1,2,25,25,50,0,0,0,0,100,25,25,50
"E00167143",14,5,0,9,1,0,0,1,13,5,0,8,35.7142857142857,0,64.2857142857143,7.14285714285714,0,0,7.14285714285714,92.8571428571429,35.7142857142857,0,57.1428571428571
"E00167144",19,6,1,12,2,1,0,1,17,5,1,11,31.5789473684211,5.26315789473684,63.1578947368421,10.5263157894737,5.26315789473684,0,5.26315789473684,89.4736842105263,26.3157894736842,5.26315789473684,57.8947368421053
"E00167145",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00167146",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00167147",36,15,2,19,1,0,0,1,35,15,2,18,41.6666666666667,5.55555555555556,52.7777777777778,2.77777777777778,0,0,2.77777777777778,97.2222222222222,41.6666666666667,5.55555555555556,50
"E00167148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167149",11,3,0,8,0,0,0,0,11,3,0,8,27.2727272727273,0,72.7272727272727,0,0,0,0,100,27.2727272727273,0,72.7272727272727
"E00167150",3,0,1,2,0,0,0,0,3,0,1,2,0,33.3333333333333,66.6666666666667,0,0,0,0,100,0,33.3333333333333,66.6666666666667
"E00167151",2,2,0,0,0,0,0,0,2,2,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00167152",2,0,1,1,0,0,0,0,2,0,1,1,0,50,50,0,0,0,0,100,0,50,50
"E00167153",25,8,0,17,0,0,0,0,25,8,0,17,32,0,68,0,0,0,0,100,32,0,68
"E00167154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167155",8,0,3,5,0,0,0,0,8,0,3,5,0,37.5,62.5,0,0,0,0,100,0,37.5,62.5
"E00167156",8,1,2,5,2,0,1,1,6,1,1,4,12.5,25,62.5,25,0,12.5,12.5,75,12.5,12.5,50
"E00167157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167158",1,0,1,0,1,0,1,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0
"E00167159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167160",20,6,1,13,0,0,0,0,20,6,1,13,30,5,65,0,0,0,0,100,30,5,65
"E00167161",14,2,4,8,1,0,1,0,13,2,3,8,14.2857142857143,28.5714285714286,57.1428571428571,7.14285714285714,0,7.14285714285714,0,92.8571428571429,14.2857142857143,21.4285714285714,57.1428571428571
"E00167162",7,1,2,4,3,1,2,0,4,0,0,4,14.2857142857143,28.5714285714286,57.1428571428571,42.8571428571429,14.2857142857143,28.5714285714286,0,57.1428571428571,0,0,57.1428571428571
"E00167163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167164",7,2,2,3,0,0,0,0,7,2,2,3,28.5714285714286,28.5714285714286,42.8571428571429,0,0,0,0,100,28.5714285714286,28.5714285714286,42.8571428571429
"E00167165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167166",4,1,1,2,0,0,0,0,4,1,1,2,25,25,50,0,0,0,0,100,25,25,50
"E00167167",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00167168",8,0,3,5,0,0,0,0,8,0,3,5,0,37.5,62.5,0,0,0,0,100,0,37.5,62.5
"E00167169",8,1,2,5,0,0,0,0,8,1,2,5,12.5,25,62.5,0,0,0,0,100,12.5,25,62.5
"E00167170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167171",4,1,0,3,0,0,0,0,4,1,0,3,25,0,75,0,0,0,0,100,25,0,75
"E00167172",2,1,1,0,0,0,0,0,2,1,1,0,50,50,0,0,0,0,0,100,50,50,0
"E00167173",7,0,1,6,0,0,0,0,7,0,1,6,0,14.2857142857143,85.7142857142857,0,0,0,0,100,0,14.2857142857143,85.7142857142857
"E00167174",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00167175",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00167176",7,1,1,5,1,0,0,1,6,1,1,4,14.2857142857143,14.2857142857143,71.4285714285714,14.2857142857143,0,0,14.2857142857143,85.7142857142857,14.2857142857143,14.2857142857143,57.1428571428571
"E00167177",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00167178",6,2,2,2,2,1,0,1,4,1,2,1,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,16.6666666666667,0,16.6666666666667,66.6666666666667,16.6666666666667,33.3333333333333,16.6666666666667
"E00167179",4,2,0,2,0,0,0,0,4,2,0,2,50,0,50,0,0,0,0,100,50,0,50
"E00167180",17,4,3,10,0,0,0,0,17,4,3,10,23.5294117647059,17.6470588235294,58.8235294117647,0,0,0,0,100,23.5294117647059,17.6470588235294,58.8235294117647
"E00167181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167182",13,3,0,10,0,0,0,0,13,3,0,10,23.0769230769231,0,76.9230769230769,0,0,0,0,100,23.0769230769231,0,76.9230769230769
"E00167183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167184",7,1,1,5,1,0,1,0,6,1,0,5,14.2857142857143,14.2857142857143,71.4285714285714,14.2857142857143,0,14.2857142857143,0,85.7142857142857,14.2857142857143,0,71.4285714285714
"E00167185",14,9,1,4,0,0,0,0,14,9,1,4,64.2857142857143,7.14285714285714,28.5714285714286,0,0,0,0,100,64.2857142857143,7.14285714285714,28.5714285714286
"E00167186",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00167187",12,3,3,6,2,0,2,0,10,3,1,6,25,25,50,16.6666666666667,0,16.6666666666667,0,83.3333333333333,25,8.33333333333333,50
"E00167188",4,2,0,2,1,0,0,1,3,2,0,1,50,0,50,25,0,0,25,75,50,0,25
"E00167189",8,2,2,4,0,0,0,0,8,2,2,4,25,25,50,0,0,0,0,100,25,25,50
"E00167190",3,1,0,2,0,0,0,0,3,1,0,2,33.3333333333333,0,66.6666666666667,0,0,0,0,100,33.3333333333333,0,66.6666666666667
"E00167191",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00167192",5,2,0,3,0,0,0,0,5,2,0,3,40,0,60,0,0,0,0,100,40,0,60
"E00167193",13,3,1,9,0,0,0,0,13,3,1,9,23.0769230769231,7.69230769230769,69.2307692307692,0,0,0,0,100,23.0769230769231,7.69230769230769,69.2307692307692
"E00167194",20,3,3,14,2,0,2,0,18,3,1,14,15,15,70,10,0,10,0,90,15,5,70
"E00167195",4,3,0,1,2,1,0,1,2,2,0,0,75,0,25,50,25,0,25,50,50,0,0
"E00167196",11,3,4,4,1,0,1,0,10,3,3,4,27.2727272727273,36.3636363636364,36.3636363636364,9.09090909090909,0,9.09090909090909,0,90.9090909090909,27.2727272727273,27.2727272727273,36.3636363636364
"E00167197",11,5,1,5,0,0,0,0,11,5,1,5,45.4545454545455,9.09090909090909,45.4545454545455,0,0,0,0,100,45.4545454545455,9.09090909090909,45.4545454545455
"E00167198",20,5,3,12,2,2,0,0,18,3,3,12,25,15,60,10,10,0,0,90,15,15,60
"E00167199",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00167200",7,0,2,5,1,0,1,0,6,0,1,5,0,28.5714285714286,71.4285714285714,14.2857142857143,0,14.2857142857143,0,85.7142857142857,0,14.2857142857143,71.4285714285714
"E00167201",22,7,4,11,0,0,0,0,22,7,4,11,31.8181818181818,18.1818181818182,50,0,0,0,0,100,31.8181818181818,18.1818181818182,50
"E00167202",7,2,1,4,1,0,0,1,6,2,1,3,28.5714285714286,14.2857142857143,57.1428571428571,14.2857142857143,0,0,14.2857142857143,85.7142857142857,28.5714285714286,14.2857142857143,42.8571428571429
"E00167203",6,1,0,5,0,0,0,0,6,1,0,5,16.6666666666667,0,83.3333333333333,0,0,0,0,100,16.6666666666667,0,83.3333333333333
"E00167204",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00167205",18,3,1,14,0,0,0,0,18,3,1,14,16.6666666666667,5.55555555555556,77.7777777777778,0,0,0,0,100,16.6666666666667,5.55555555555556,77.7777777777778
"E00167206",13,5,0,8,0,0,0,0,13,5,0,8,38.4615384615385,0,61.5384615384615,0,0,0,0,100,38.4615384615385,0,61.5384615384615
"E00167207",13,3,2,8,2,1,0,1,11,2,2,7,23.0769230769231,15.3846153846154,61.5384615384615,15.3846153846154,7.69230769230769,0,7.69230769230769,84.6153846153846,15.3846153846154,15.3846153846154,53.8461538461538
"E00167208",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00167209",18,2,3,13,1,0,1,0,17,2,2,13,11.1111111111111,16.6666666666667,72.2222222222222,5.55555555555556,0,5.55555555555556,0,94.4444444444444,11.1111111111111,11.1111111111111,72.2222222222222
"E00167210",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00167211",13,6,1,6,2,1,0,1,11,5,1,5,46.1538461538462,7.69230769230769,46.1538461538462,15.3846153846154,7.69230769230769,0,7.69230769230769,84.6153846153846,38.4615384615385,7.69230769230769,38.4615384615385
"E00167212",13,5,1,7,0,0,0,0,13,5,1,7,38.4615384615385,7.69230769230769,53.8461538461538,0,0,0,0,100,38.4615384615385,7.69230769230769,53.8461538461538
"E00167213",8,1,0,7,0,0,0,0,8,1,0,7,12.5,0,87.5,0,0,0,0,100,12.5,0,87.5
"E00167214",24,6,5,13,0,0,0,0,24,6,5,13,25,20.8333333333333,54.1666666666667,0,0,0,0,100,25,20.8333333333333,54.1666666666667
"E00167215",3,0,1,2,0,0,0,0,3,0,1,2,0,33.3333333333333,66.6666666666667,0,0,0,0,100,0,33.3333333333333,66.6666666666667
"E00167216",20,4,0,16,1,0,0,1,19,4,0,15,20,0,80,5,0,0,5,95,20,0,75
"E00167217",5,1,0,4,0,0,0,0,5,1,0,4,20,0,80,0,0,0,0,100,20,0,80
"E00167218",10,2,0,8,0,0,0,0,10,2,0,8,20,0,80,0,0,0,0,100,20,0,80
"E00167219",17,1,1,15,0,0,0,0,17,1,1,15,5.88235294117647,5.88235294117647,88.2352941176471,0,0,0,0,100,5.88235294117647,5.88235294117647,88.2352941176471
"E00167220",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00167221",18,3,4,11,0,0,0,0,18,3,4,11,16.6666666666667,22.2222222222222,61.1111111111111,0,0,0,0,100,16.6666666666667,22.2222222222222,61.1111111111111
"E00167222",9,1,1,7,0,0,0,0,9,1,1,7,11.1111111111111,11.1111111111111,77.7777777777778,0,0,0,0,100,11.1111111111111,11.1111111111111,77.7777777777778
"E00167223",21,7,2,12,1,0,1,0,20,7,1,12,33.3333333333333,9.52380952380952,57.1428571428571,4.76190476190476,0,4.76190476190476,0,95.2380952380952,33.3333333333333,4.76190476190476,57.1428571428571
"E00167224",23,1,8,14,0,0,0,0,23,1,8,14,4.34782608695652,34.7826086956522,60.8695652173913,0,0,0,0,100,4.34782608695652,34.7826086956522,60.8695652173913
"E00167225",20,7,4,9,2,0,2,0,18,7,2,9,35,20,45,10,0,10,0,90,35,10,45
"E00167226",2,0,2,0,0,0,0,0,2,0,2,0,0,100,0,0,0,0,0,100,0,100,0
"E00167227",9,3,0,6,1,1,0,0,8,2,0,6,33.3333333333333,0,66.6666666666667,11.1111111111111,11.1111111111111,0,0,88.8888888888889,22.2222222222222,0,66.6666666666667
"E00167228",18,6,4,8,2,1,1,0,16,5,3,8,33.3333333333333,22.2222222222222,44.4444444444444,11.1111111111111,5.55555555555556,5.55555555555556,0,88.8888888888889,27.7777777777778,16.6666666666667,44.4444444444444
"E00167229",17,5,2,10,1,0,1,0,16,5,1,10,29.4117647058824,11.7647058823529,58.8235294117647,5.88235294117647,0,5.88235294117647,0,94.1176470588235,29.4117647058824,5.88235294117647,58.8235294117647
"E00167230",3,2,0,1,0,0,0,0,3,2,0,1,66.6666666666667,0,33.3333333333333,0,0,0,0,100,66.6666666666667,0,33.3333333333333
"E00167231",9,0,4,5,1,0,1,0,8,0,3,5,0,44.4444444444444,55.5555555555556,11.1111111111111,0,11.1111111111111,0,88.8888888888889,0,33.3333333333333,55.5555555555556
"E00167232",5,1,0,4,0,0,0,0,5,1,0,4,20,0,80,0,0,0,0,100,20,0,80
"E00167233",7,3,1,3,0,0,0,0,7,3,1,3,42.8571428571429,14.2857142857143,42.8571428571429,0,0,0,0,100,42.8571428571429,14.2857142857143,42.8571428571429
"E00167234",17,5,0,12,1,0,0,1,16,5,0,11,29.4117647058824,0,70.5882352941177,5.88235294117647,0,0,5.88235294117647,94.1176470588235,29.4117647058824,0,64.7058823529412
"E00167235",11,0,4,7,1,0,1,0,10,0,3,7,0,36.3636363636364,63.6363636363636,9.09090909090909,0,9.09090909090909,0,90.9090909090909,0,27.2727272727273,63.6363636363636
"E00167236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167237",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00167238",16,3,2,11,1,0,0,1,15,3,2,10,18.75,12.5,68.75,6.25,0,0,6.25,93.75,18.75,12.5,62.5
"E00167239",14,0,1,13,0,0,0,0,14,0,1,13,0,7.14285714285714,92.8571428571429,0,0,0,0,100,0,7.14285714285714,92.8571428571429
"E00167240",17,5,2,10,2,1,0,1,15,4,2,9,29.4117647058824,11.7647058823529,58.8235294117647,11.7647058823529,5.88235294117647,0,5.88235294117647,88.2352941176471,23.5294117647059,11.7647058823529,52.9411764705882
"E00167241",11,2,4,5,0,0,0,0,11,2,4,5,18.1818181818182,36.3636363636364,45.4545454545455,0,0,0,0,100,18.1818181818182,36.3636363636364,45.4545454545455
"E00167242",7,1,3,3,2,0,1,1,5,1,2,2,14.2857142857143,42.8571428571429,42.8571428571429,28.5714285714286,0,14.2857142857143,14.2857142857143,71.4285714285714,14.2857142857143,28.5714285714286,28.5714285714286
"E00167243",4,0,1,3,0,0,0,0,4,0,1,3,0,25,75,0,0,0,0,100,0,25,75
"E00167244",3,1,0,2,0,0,0,0,3,1,0,2,33.3333333333333,0,66.6666666666667,0,0,0,0,100,33.3333333333333,0,66.6666666666667
"E00167245",9,2,0,7,1,0,0,1,8,2,0,6,22.2222222222222,0,77.7777777777778,11.1111111111111,0,0,11.1111111111111,88.8888888888889,22.2222222222222,0,66.6666666666667
"E00167246",10,2,1,7,0,0,0,0,10,2,1,7,20,10,70,0,0,0,0,100,20,10,70
"E00167247",6,2,1,3,1,0,0,1,5,2,1,2,33.3333333333333,16.6666666666667,50,16.6666666666667,0,0,16.6666666666667,83.3333333333333,33.3333333333333,16.6666666666667,33.3333333333333
"E00167248",9,6,0,3,5,5,0,0,4,1,0,3,66.6666666666667,0,33.3333333333333,55.5555555555556,55.5555555555556,0,0,44.4444444444444,11.1111111111111,0,33.3333333333333
"E00167249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167250",15,6,1,8,1,0,0,1,14,6,1,7,40,6.66666666666667,53.3333333333333,6.66666666666667,0,0,6.66666666666667,93.3333333333333,40,6.66666666666667,46.6666666666667
"E00167251",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00167252",12,2,2,8,0,0,0,0,12,2,2,8,16.6666666666667,16.6666666666667,66.6666666666667,0,0,0,0,100,16.6666666666667,16.6666666666667,66.6666666666667
"E00167253",15,3,3,9,1,0,0,1,14,3,3,8,20,20,60,6.66666666666667,0,0,6.66666666666667,93.3333333333333,20,20,53.3333333333333
"E00167254",3,0,0,3,0,0,0,0,3,0,0,3,0,0,100,0,0,0,0,100,0,0,100
"E00167255",11,2,0,9,1,0,0,1,10,2,0,8,18.1818181818182,0,81.8181818181818,9.09090909090909,0,0,9.09090909090909,90.9090909090909,18.1818181818182,0,72.7272727272727
"E00167256",4,0,2,2,0,0,0,0,4,0,2,2,0,50,50,0,0,0,0,100,0,50,50
"E00167257",4,3,0,1,1,0,0,1,3,3,0,0,75,0,25,25,0,0,25,75,75,0,0
"E00167258",5,1,1,3,0,0,0,0,5,1,1,3,20,20,60,0,0,0,0,100,20,20,60
"E00167259",6,1,2,3,1,1,0,0,5,0,2,3,16.6666666666667,33.3333333333333,50,16.6666666666667,16.6666666666667,0,0,83.3333333333333,0,33.3333333333333,50
"E00167260",16,5,2,9,1,1,0,0,15,4,2,9,31.25,12.5,56.25,6.25,6.25,0,0,93.75,25,12.5,56.25
"E00167261",10,3,2,5,0,0,0,0,10,3,2,5,30,20,50,0,0,0,0,100,30,20,50
"E00167262",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00167263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00167264",4,0,1,3,0,0,0,0,4,0,1,3,0,25,75,0,0,0,0,100,0,25,75
"E00167265",7,1,0,6,1,0,0,1,6,1,0,5,14.2857142857143,0,85.7142857142857,14.2857142857143,0,0,14.2857142857143,85.7142857142857,14.2857142857143,0,71.4285714285714
"E00167266",5,3,0,2,0,0,0,0,5,3,0,2,60,0,40,0,0,0,0,100,60,0,40
